collection,collection.label,ref_area,ref_area.label,source,source.label,indicator,indicator.label,sex,sex.label,classif1,classif1.label,classif2,classif2.label,classif3,classif3.label,classif4,classif4.label,classif5,classif5.label,time,obs_value,obs_status,obs_status.label,note_classif,note_classif.label,note_indicator,note_indicator.label,notes_source,notes_source.label
YI,Yearly indicators,PSE,Occupied Palestinian Territory,BA:592,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_Y15-24,10-year age bands: 15-24,,,,,,,,,2015,40.67,,,,,,,S3:5_T2:239,Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old
YI,Yearly indicators,PSE,Occupied Palestinian Territory,BA:592,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_Y25-34,10-year age bands: 25-34,,,,,,,,,2015,30.15,,,,,,,S3:5_T2:239,Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old
YI,Yearly indicators,PSE,Occupied Palestinian Territory,BA:592,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_Y35-44,10-year age bands: 35-44,,,,,,,,,2015,14.25,,,,,,,S3:5_T2:239,Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old
YI,Yearly indicators,PSE,Occupied Palestinian Territory,BA:592,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_Y45-54,10-year age bands: 45-54,,,,,,,,,2015,12.83,,,,,,,S3:5_T2:239,Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old
YI,Yearly indicators,PSE,Occupied Palestinian Territory,BA:592,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_Y55-64,10-year age bands: 55-64,,,,,,,,,2015,13.2,,,,,,,S3:5_T2:239,Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old
YI,Yearly indicators,PSE,Occupied Palestinian Territory,BA:592,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_YGE65,10-year age bands: 65+,,,,,,,,,2015,6.54,,,,,,,S3:5_T2:239,Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old
YI,Yearly indicators,PSE,Occupied Palestinian Territory,BA:592,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_TOTAL,10-year age bands: Total,,,,,,,,,2015,22.47,,,,,,,S3:5_T2:239,Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old
YI,Yearly indicators,PSE,Occupied Palestinian Territory,BA:592,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_Y15-24,10-year age bands: 15-24,,,,,,,,,2015,36.42,,,,,,,S3:5_T2:239,Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old
YI,Yearly indicators,PSE,Occupied Palestinian Territory,BA:592,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_Y25-34,10-year age bands: 25-34,,,,,,,,,2015,23.07,,,,,,,S3:5_T2:239,Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old
YI,Yearly indicators,PSE,Occupied Palestinian Territory,BA:592,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_Y35-44,10-year age bands: 35-44,,,,,,,,,2015,12.96,,,,,,,S3:5_T2:239,Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old
YI,Yearly indicators,PSE,Occupied Palestinian Territory,BA:592,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_Y45-54,10-year age bands: 45-54,,,,,,,,,2015,13.61,,,,,,,S3:5_T2:239,Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old
YI,Yearly indicators,PSE,Occupied Palestinian Territory,BA:592,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_Y55-64,10-year age bands: 55-64,,,,,,,,,2015,15.06,,,,,,,S3:5_T2:239,Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old
YI,Yearly indicators,PSE,Occupied Palestinian Territory,BA:592,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_YGE65,10-year age bands: 65+,,,,,,,,,2015,7.74,,,,,,,S3:5_T2:239,Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old
YI,Yearly indicators,PSE,Occupied Palestinian Territory,BA:592,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_TOTAL,10-year age bands: Total,,,,,,,,,2015,39.18,,,,,,,S3:5_T2:239,Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old
YI,Yearly indicators,PSE,Occupied Palestinian Territory,BA:592,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_Y15-24,10-year age bands: 15-24,,,,,,,,,2015,60.8,,,,,,,S3:5_T2:239,Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old
YI,Yearly indicators,PSE,Occupied Palestinian Territory,BA:592,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_Y25-34,10-year age bands: 25-34,,,,,,,,,2015,51.6,,,,,,,S3:5_T2:239,Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old
YI,Yearly indicators,PSE,Occupied Palestinian Territory,BA:592,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_Y35-44,10-year age bands: 35-44,,,,,,,,,2015,19.27,,,,,,,S3:5_T2:239,Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old
YI,Yearly indicators,PSE,Occupied Palestinian Territory,BA:592,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_Y45-54,10-year age bands: 45-54,,,,,,,,,2015,9.22,,,,,,,S3:5_T2:239,Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old
YI,Yearly indicators,PSE,Occupied Palestinian Territory,BA:592,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_Y55-64,10-year age bands: 55-64,,,,,,,,,2015,4.09,,,,,,,S3:5_T2:239,Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old
YI,Yearly indicators,PSE,Occupied Palestinian Territory,BA:592,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_AGGREGATE_TOTAL,Aggregate age bands: Total,,,,,,,,,2015,25.9,,,,,,,S3:5_T2:239,Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old
YI,Yearly indicators,PSE,Occupied Palestinian Territory,BA:592,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_AGGREGATE_Y15-24,Aggregate age bands: 15-24,,,,,,,,,2015,40.67,,,,,,,S3:5_T2:239,Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old
YI,Yearly indicators,PSE,Occupied Palestinian Territory,BA:592,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_AGGREGATE_Y25-54,Aggregate age bands: 25-54,,,,,,,,,2015,21.64,,,,,,,S3:5_T2:239,Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old
YI,Yearly indicators,PSE,Occupied Palestinian Territory,BA:592,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_AGGREGATE_Y55-64,Aggregate age bands: 55-64,,,,,,,,,2015,13.2,,,,,,,S3:5_T2:239,Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old
YI,Yearly indicators,PSE,Occupied Palestinian Territory,BA:592,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_AGGREGATE_YGE65,Aggregate age bands: 65+,,,,,,,,,2015,6.54,,,,,,,S3:5_T2:239,Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old
YI,Yearly indicators,PSE,Occupied Palestinian Territory,BA:592,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_AGGREGATE_TOTAL,Aggregate age bands: Total,,,,,,,,,2015,22.47,,,,,,,S3:5_T2:239,Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old
YI,Yearly indicators,PSE,Occupied Palestinian Territory,BA:592,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_AGGREGATE_Y15-24,Aggregate age bands: 15-24,,,,,,,,,2015,36.42,,,,,,,S3:5_T2:239,Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old
YI,Yearly indicators,PSE,Occupied Palestinian Territory,BA:592,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_AGGREGATE_Y25-54,Aggregate age bands: 25-54,,,,,,,,,2015,17.81,,,,,,,S3:5_T2:239,Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old
YI,Yearly indicators,PSE,Occupied Palestinian Territory,BA:592,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_AGGREGATE_Y55-64,Aggregate age bands: 55-64,,,,,,,,,2015,15.06,,,,,,,S3:5_T2:239,Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old
YI,Yearly indicators,PSE,Occupied Palestinian Territory,BA:592,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_AGGREGATE_YGE65,Aggregate age bands: 65+,,,,,,,,,2015,7.74,,,,,,,S3:5_T2:239,Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old
YI,Yearly indicators,PSE,Occupied Palestinian Territory,BA:592,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_AGGREGATE_TOTAL,Aggregate age bands: Total,,,,,,,,,2015,39.18,,,,,,,S3:5_T2:239,Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old
YI,Yearly indicators,PSE,Occupied Palestinian Territory,BA:592,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_AGGREGATE_Y15-24,Aggregate age bands: 15-24,,,,,,,,,2015,60.8,,,,,,,S3:5_T2:239,Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old
YI,Yearly indicators,PSE,Occupied Palestinian Territory,BA:592,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_AGGREGATE_Y25-54,Aggregate age bands: 25-54,,,,,,,,,2015,35.23,,,,,,,S3:5_T2:239,Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old
YI,Yearly indicators,PSE,Occupied Palestinian Territory,BA:592,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_AGGREGATE_Y55-64,Aggregate age bands: 55-64,,,,,,,,,2015,4.09,,,,,,,S3:5_T2:239,Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old
YI,Yearly indicators,PSE,Occupied Palestinian Territory,BA:592,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_YTHADULT_YGE15,Age: 15+,,,,,,,,,2015,25.9,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,PSE,Occupied Palestinian Territory,BA:592,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_YTHADULT_Y15-64,Age: 15-64,,,,,,,,,2015,26.08,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,PSE,Occupied Palestinian Territory,BA:592,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_YTHADULT_Y15-24,Age: 15-24,,,,,,,,,2015,40.67,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,PSE,Occupied Palestinian Territory,BA:592,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_YTHADULT_YGE25,Age: 25+,,,,,,,,,2015,20.88,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,PSE,Occupied Palestinian Territory,BA:592,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_YTHADULT_YGE15,Age: 15+,,,,,,,,,2015,22.47,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,PSE,Occupied Palestinian Territory,BA:592,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_YTHADULT_Y15-64,Age: 15-64,,,,,,,,,2015,22.62,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,PSE,Occupied Palestinian Territory,BA:592,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_YTHADULT_Y15-24,Age: 15-24,,,,,,,,,2015,36.42,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,PSE,Occupied Palestinian Territory,BA:592,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_YTHADULT_YGE25,Age: 25+,,,,,,,,,2015,17.48,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,PSE,Occupied Palestinian Territory,BA:592,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_YTHADULT_YGE15,Age: 15+,,,,,,,,,2015,39.18,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,PSE,Occupied Palestinian Territory,BA:592,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_YTHADULT_Y15-64,Age: 15-64,,,,,,,,,2015,39.46,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,PSE,Occupied Palestinian Territory,BA:592,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_YTHADULT_Y15-24,Age: 15-24,,,,,,,,,2015,60.8,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,PSE,Occupied Palestinian Territory,BA:592,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_YTHADULT_YGE25,Age: 25+,,,,,,,,,2015,33.26,,,,,,,S3:5,Data reference period: Annual or annual average
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_TOTAL,10-year age bands: Total,,,,,,,,,2014,0.19,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_Y15-24,10-year age bands: 15-24,,,,,,,,,2014,0.78,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_Y25-34,10-year age bands: 25-34,,,,,,,,,2014,0.19,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_Y35-44,10-year age bands: 35-44,,,,,,,,,2014,0.08,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_Y45-54,10-year age bands: 45-54,,,,,,,,,2014,,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_Y55-64,10-year age bands: 55-64,,,,,,,,,2014,,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_YGE65,10-year age bands: 65+,,,,,,,,,2014,,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_TOTAL,10-year age bands: Total,,,,,,,,,2014,0.07,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_Y15-24,10-year age bands: 15-24,,,,,,,,,2014,0.34,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_Y25-34,10-year age bands: 25-34,,,,,,,,,2014,0.07,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_Y35-44,10-year age bands: 35-44,,,,,,,,,2014,0.01,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_Y45-54,10-year age bands: 45-54,,,,,,,,,2014,,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_Y55-64,10-year age bands: 55-64,,,,,,,,,2014,,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_YGE65,10-year age bands: 65+,,,,,,,,,2014,,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_TOTAL,10-year age bands: Total,,,,,,,,,2014,1.08,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_Y15-24,10-year age bands: 15-24,,,,,,,,,2014,3.92,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_Y25-34,10-year age bands: 25-34,,,,,,,,,2014,0.92,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_Y35-44,10-year age bands: 35-44,,,,,,,,,2014,0.61,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_Y45-54,10-year age bands: 45-54,,,,,,,,,2014,0.03,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_Y55-64,10-year age bands: 55-64,,,,,,,,,2014,,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_YGE65,10-year age bands: 65+,,,,,,,,,2014,,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_AGGREGATE_TOTAL,Aggregate age bands: Total,,,,,,,,,2014,0.19,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_AGGREGATE_Y15-24,Aggregate age bands: 15-24,,,,,,,,,2014,0.78,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_AGGREGATE_Y25-54,Aggregate age bands: 25-54,,,,,,,,,2014,0.12,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_AGGREGATE_Y55-64,Aggregate age bands: 55-64,,,,,,,,,2014,,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_AGGREGATE_YGE65,Aggregate age bands: 65+,,,,,,,,,2014,,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_AGGREGATE_TOTAL,Aggregate age bands: Total,,,,,,,,,2014,0.07,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_AGGREGATE_Y15-24,Aggregate age bands: 15-24,,,,,,,,,2014,0.34,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_AGGREGATE_Y25-54,Aggregate age bands: 25-54,,,,,,,,,2014,0.04,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_AGGREGATE_Y55-64,Aggregate age bands: 55-64,,,,,,,,,2014,,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_AGGREGATE_YGE65,Aggregate age bands: 65+,,,,,,,,,2014,,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_AGGREGATE_TOTAL,Aggregate age bands: Total,,,,,,,,,2014,1.08,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_AGGREGATE_Y15-24,Aggregate age bands: 15-24,,,,,,,,,2014,3.92,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_AGGREGATE_Y25-54,Aggregate age bands: 25-54,,,,,,,,,2014,0.7,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_AGGREGATE_Y55-64,Aggregate age bands: 55-64,,,,,,,,,2014,,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
